class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,3,4,3,1,8,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,5
p,3,4,5,1,3,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,3,4,5,1,3,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,3
p,4,4,5,1,9,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,3
p,4,4,5,1,9,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,3,3,3,1,9,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,1
p,4,3,5,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,3
p,6,3,3,1,3,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,5
p,3,3,5,1,3,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,1
p,6,3,3,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,3
p,3,3,5,1,9,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,6,3,5,1,3,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,3
p,3,4,3,1,9,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,6,3,5,1,3,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,6,3,3,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,6,3,3,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,5
p,6,4,3,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
p,3,4,3,1,9,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,3,3,3,1,8,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,6,3,3,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,1
p,3,4,3,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,3,3,3,1,8,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,3
p,3,4,5,1,3,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,1
p,3,3,5,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,6,3,3,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,5
p,3,4,5,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,3
p,3,3,5,1,8,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,1
p,3,4,5,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,3
p,3,3,3,1,8,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,3
p,3,4,3,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,3,4,5,1,9,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,1
p,3,3,3,1,9,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,1
p,3,3,3,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,3,3,3,1,3,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,3,3,5,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,1
p,4,4,3,1,8,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,3,3,3,1,3,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,1
p,3,4,3,1,9,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,3,4,3,1,3,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,5
p,3,3,5,1,8,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,6,4,3,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
e,6,1,9,1,6,2,2,1,8,1,5,2,3,8,8,1,3,2,5,8,3,2
p,6,3,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,6,3,3,1,3,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,3
p,3,4,5,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,3
p,6,3,3,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,6,3,5,1,9,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,6,3,5,1,3,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
e,6,1,4,1,6,2,2,1,8,1,5,3,2,8,8,1,3,2,5,8,3,2
p,3,4,3,1,3,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,3,4,3,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,6,4,3,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,5
p,4,3,3,1,9,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,4,4,3,1,3,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,3,4,3,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,6,3,5,1,3,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,3,5,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,6,3,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,3,4,5,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
e,4,1,9,1,6,2,2,1,8,1,5,3,2,8,8,1,3,2,5,8,3,2
p,4,4,5,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,3,3,3,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,6,4,3,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,3
p,6,3,5,1,9,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,1
p,3,4,3,1,9,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,3,4,5,1,8,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,3
p,6,4,3,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,6,3,3,1,8,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,3,4,5,1,3,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,3
p,3,4,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,3,4,5,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,3,4,5,1,3,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
p,3,3,5,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,3,4,3,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,3,4,3,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,6,4,3,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,5
p,4,3,3,1,3,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,3,4,3,1,8,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,5
p,3,4,5,1,9,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,5
p,3,3,5,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,3,3,3,1,9,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,4,3,3,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,5
p,3,4,3,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,3,3,5,1,8,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,5
e,6,3,5,1,6,1,1,1,6,1,5,3,3,6,6,1,2,1,5,1,5,3
p,6,3,5,1,9,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,3
p,4,3,5,1,9,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,3
p,3,3,5,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,3,3,5,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,6,3,5,1,9,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,5
p,3,3,5,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,3,4,3,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,1
p,3,3,5,1,3,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,3
p,6,3,3,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,6,3,5,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,5
p,6,3,3,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,3
p,6,3,3,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,5
p,4,3,3,1,9,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,3
p,6,4,3,1,3,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,5
p,3,3,5,1,3,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,5
p,3,3,5,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,3
p,6,3,5,1,3,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,1
p,4,4,3,1,9,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,3
p,3,4,5,1,8,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,1
p,3,4,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,5
p,3,3,5,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,5
p,4,4,5,1,9,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,5
p,3,4,3,1,9,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,3
p,3,3,3,1,8,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,5
p,3,3,5,1,3,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
p,6,3,5,1,9,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,3
p,3,4,5,1,8,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,3,4,3,1,8,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,1
p,6,4,3,1,8,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,3,3,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,6,3,5,1,8,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,3
p,3,3,5,1,9,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,5
p,3,3,5,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,5
e,6,3,4,1,6,2,2,1,8,1,5,3,2,8,8,1,3,2,5,8,3,2
p,4,4,5,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,5
p,6,4,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,6,3,5,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,6,3,5,1,8,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,1
p,3,4,3,1,8,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,3
p,4,4,5,1,3,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,3
p,6,3,3,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,4,4,5,1,9,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,1
p,6,4,3,1,3,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,3
p,4,3,5,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,6,3,5,1,3,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,6,4,3,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,3,3,3,1,9,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,3,3,5,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,3,3,5,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,3,3,3,1,9,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,6,4,3,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,6,3,3,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,3
p,3,3,5,1,8,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,5
p,3,4,3,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
p,6,3,5,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,6,3,3,1,8,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,1
p,6,3,3,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,3,3,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,6,4,3,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,6,3,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,6,3,3,1,9,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,6,3,5,1,9,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,6,3,3,1,3,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,3
p,3,3,5,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,6,3,5,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,3,3,3,1,9,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,4,4,5,1,9,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,3
p,3,4,5,1,9,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,5
p,4,4,5,1,9,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,5
p,3,3,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,3,3,5,1,3,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,6,3,5,1,3,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,3
p,3,4,5,1,9,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,3,4,5,1,8,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,3,4,5,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,6,4,3,1,8,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,5
p,3,4,5,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,4,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,6,4,3,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,3
p,4,3,5,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,6,4,3,1,3,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,5
p,6,3,5,1,3,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,3
p,3,3,3,1,8,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,3,3,3,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
e,1,1,4,1,6,2,2,1,8,1,5,3,2,8,8,1,3,2,5,8,4,2
p,6,3,5,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,4,3,5,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,5
e,1,3,5,1,6,1,1,1,7,1,5,3,3,6,6,1,1,1,5,9,5,3
p,3,3,5,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,1
p,6,4,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,6,3,3,1,8,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,1
p,4,4,2,1,5,1,1,1,11,1,2,2,4,2,2,1,3,3,4,8,2,1
p,6,3,3,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,3,3,5,1,8,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,3
p,6,4,3,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,6,3,3,1,3,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,1
p,3,3,3,1,3,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,3
p,3,3,5,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,3,3,5,1,8,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,1
p,3,4,3,1,9,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,3
p,3,4,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,3,4,5,1,9,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,3
p,6,4,3,1,3,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,4,3,1,8,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,5
p,3,3,3,1,3,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,3,3,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,5
p,6,3,3,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,5
p,6,3,3,1,3,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,4,4,3,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,6,4,3,1,3,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,6,3,3,1,9,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,1
p,6,3,5,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,1
p,6,3,5,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,3,3,5,1,9,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,5
p,6,3,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,4,3,5,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,3,3,5,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
p,3,4,5,1,3,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,1
p,3,4,3,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,3,4,3,1,8,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,3
p,3,4,5,1,3,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,6,3,3,1,9,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,3,4,5,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,3,3,5,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,3,3,3,1,3,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,1
p,4,4,5,1,9,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,3
p,3,3,5,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,5
p,3,4,5,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,3,3,3,1,9,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,3
p,6,3,5,1,3,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,3
p,3,3,3,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,6,3,3,1,3,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,3,4,3,1,8,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,1
p,6,3,3,1,9,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,5
p,3,3,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,5
p,3,3,5,1,3,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,5
p,6,3,5,1,9,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,5
p,6,3,3,1,8,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,3,3,3,1,8,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,1
p,6,3,3,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,3
p,6,3,5,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,3,3,3,1,3,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,6,4,3,1,8,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,3
p,6,3,5,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,5
p,6,4,3,1,8,2,1,2,1,2,5,3,3,8,7,1,3,1,1,8,5,5
p,3,3,3,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,6,3,3,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,1
p,3,4,5,1,3,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,3
p,6,3,3,1,3,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,6,3,5,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,3
p,3,3,3,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
p,6,3,3,1,8,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,1
p,3,3,5,1,9,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,3
p,6,4,3,1,8,2,1,2,1,2,5,2,2,8,7,1,3,1,1,8,5,5
p,3,4,3,1,9,2,1,2,1,2,5,2,2,7,7,1,3,1,1,8,5,1
p,6,4,3,1,8,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,5
p,4,4,5,1,9,2,1,2,1,2,5,2,2,8,8,1,3,1,1,8,5,3
p,3,4,5,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,6,4,3,1,3,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,3
p,3,3,5,1,9,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,5
p,6,3,3,1,8,2,1,2,1,2,5,2,2,7,8,1,3,1,1,8,5,1
p,3,3,3,1,9,2,1,2,1,2,5,2,3,7,7,1,3,1,1,8,5,1
e,6,1,4,1,6,2,2,1,3,1,5,2,2,8,8,1,3,2,5,8,4,2
p,6,3,3,1,9,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,5
p,3,3,5,1,3,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,3
p,3,3,5,1,8,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,5
p,6,3,3,1,3,2,1,2,1,2,5,3,2,8,8,1,3,1,1,8,5,3
p,6,3,3,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,6,3,3,1,8,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,3
p,3,4,3,1,9,2,1,2,1,2,5,2,3,8,8,1,3,1,1,8,5,1
e,1,1,4,1,6,2,2,1,11,1,5,3,3,8,8,1,3,2,5,8,4,2
p,3,4,5,1,8,2,1,2,1,2,5,2,3,8,7,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,3,3,7,7,1,3,1,1,8,5,1
p,3,3,5,1,3,2,1,2,1,2,5,3,2,7,8,1,3,1,1,8,5,3
p,3,4,5,1,3,2,1,2,1,2,5,3,2,8,7,1,3,1,1,8,5,1
p,6,4,3,1,8,2,1,2,1,2,5,2,3,7,8,1,3,1,1,8,5,1
p,3,4,5,1,8,2,1,2,1,2,5,3,3,8,8,1,3,1,1,8,5,3
p,6,3,5,1,9,2,1,2,1,2,5,3,2,7,7,1,3,1,1,8,5,1
p,3,4,3,1,3,2,1,2,1,2,5,3,3,7,8,1,3,1,1,8,5,1
e,4,1,4,1,6,2,2,1,8,1,5,2,3,8,8,1,3,2,5,8,4,2
